order_token,order_time,customer_token,merchant_token,merchant_category,merchant_category_desc,payment_type,email_host,customer_age,order_amount,days_to_card_expire,customer_postcode,customer_region,default_flag
336AKQH4WY0R,2021-06-27 20:52:17.000000,B1C34FKMCTHXEF,6KJSSXOQE,5691,Fashion,card-debit,icloud.com,22,550,1008,IT-901,Sicilia,1
9305KQ77FEXT,2021-06-21 23:54:47.000000,2B3KPY1KLW4,5KHZ389YT,5699,Fashion,card-debit,gmail.com,41,50.95,194,IT-880,Calabria,1
2250KPZSJSQQ,2021-06-19 20:16:16.000000,350C67KL745QDJ,AKFI6IX5R,5977,Beauty,card-prepaid,live.it,39,153.19,1295,IT-631,Marche,1
AFCKPTU0FWE,2021-06-13 12:17:42.000000,27FKPTU0ZBE,0KDTI4458,5691,Fashion,card-debit,libero.it,39,183.6,1480,IT-201,Lombardia,1
02E4KQDRCQ6O,2021-06-23 12:56:20.000000,D54F8FKLNV187R,7KHN5Z389,5944,Jewelry & Watches,card-prepaid,gmail.com,39,290,5,IT-130,Piemonte,1
5264KO9PRFTL,2021-05-02 08:00:58.000000,D561F9KLS39XZI,FKFSEJEE3,5977,Beauty,card-debit,alice.it,22,66,120,IT-410,Emilia-Romagna,1
34C4KPLB9II0,2021-06-04 17:32:10.000000,AFDB3KMCTCVQD,9KMD7ML0E,5661,Shoes & Accessories,card-debit,gmail.com,49,61.93,329,IT-940,Sicilia,1
2305KQC9Z4UB,2021-06-25 11:06:50.000000,82EB57KMCTL50C,5KHZ389YT,5699,Fashion,card-prepaid,gmail.com,36,96.92,1498,IT-250,Lombardia,1
22BEKQ8ED6OH,2021-06-21 19:41:59.000000,4323E2KMCTLQS0,8KH37YX27,5977,Other,card-prepaid,gmail.com,49,196.91,801,IT-040,Lazio,1
98EKOT1C58W,2021-05-17 20:01:59.000000,A1D1KMCT1WI3,BKDTI4426,5691,Shoes & Accessories,card-prepaid,gmail.com,36,74.98,1233,IT-420,Emilia-Romagna,1
9101KPZWR2Y9,2021-06-15 22:36:33.000000,27BKPXR952S,6KDTI445D,5691,Shoes & Accessories,card-prepaid,gmail.com,32,372.25,1811,IT-890,Calabria,1
336AKQH4WY0R,2021-06-27 23:29:42.000000,B1C34FKMCTHXEF,6KJSSXOQE,5691,Fashion,card-debit,icloud.com,24,569,1008,IT-901,Sicilia,1
574KP8QQWID,2021-05-26 18:45:10.000000,119D12KMCTHH8D,5KDTI441G,5712,Home & Garden,card-prepaid,hotmail.it,33,40.8,1069,IT-080,Sardegna,1
ADBKQ0KG537,2021-06-19 05:28:37.000000,3A7KQ0KGHHJ,EKDTI444B,5999,Electronics,card-prepaid,yahoo.it,37,158.9,198,IT-970,Sicilia,1
F406KPY6JGSQ,2021-06-12 15:13:05.000000,AC83CKMCT6C6Y,FKL8AVUAV,5691,Fashion,card-prepaid,gmail.com,45,188,47,IT-070,Sardegna,1
8264KOQXNRLP,2021-05-17 11:23:24.000000,C6AA0KMCT4ZUX,FKFSEJEE3,5977,Beauty,card-prepaid,gmail.com,29,108,138,IT-201,Lombardia,1
E1A3KQ0RXVHS,2021-06-17 12:24:32.000000,04A3KMCT1X25,7KDTI449V,5944,Jewelry & Watches,card-prepaid,gmail.com,35,39.7,1384,IT-740,Puglia,1
8305KPEQ9GQS,2021-06-05 02:28:32.000000,11EKP9XWAM1,5KHZ389YT,5699,Fashion,card-prepaid,libero.it,46,119.89,517,IT-000,Lazio,1
2165KPNU7PW3,2021-06-06 10:19:37.000000,254E42KLNMPCD5,0KDTI4485,5995,Other,card-prepaid,gmail.com,43,82.32,1334,IT-001,Lazio,1
6DBKOTQXEFV,2021-05-15 09:07:48.000000,10CKOTJO6PX,EKDTI444B,5999,Electronics,card-debit,gmail.com,32,1261.9,1809,IT-461,Lombardia,1
FBAKPXR6OVR,2021-06-18 09:21:50.000000,C68B50KNG9V05K,DKDTI443E,5944,Jewelry & Watches,card-credit,gmail.com,26,110,412,IT-220,Lombardia,1
3305KPZDW3MV,2021-06-19 10:27:54.000000,422BAEKMCTJ0V8,5KHZ389YT,5699,Fashion,card-credit,gmail.com,51,55.94,776,IT-080,Sardegna,1
0305KPBBTZX2,2021-05-28 17:03:19.000000,AC370KMCT6B9G,5KHZ389YT,5699,Fashion,card-prepaid,yahoo.it,44,58.95,1037,IT-700,Puglia,1
61D6KQ5PFBN1,2021-06-21 20:04:10.000000,F2143BKMCTIQTN,0KDTI44BA,5977,Beauty,card-debit,icloud.com,31,18.9,1625,IT-090,Sardegna,1
952KQCREJUK,2021-06-23 22:26:18.000000,832CDFKMCTLSJX,5KDTI440I,5977,Beauty,card-prepaid,hotmail.it,26,24.7,555,IT-200,Lombardia,1
274KO9UDD7R,2021-05-01 10:21:34.000000,254155KLKN0P52,5KDTI441G,5712,Home & Garden,card-prepaid,gmail.com,42,317.9,972,IT-250,Lombardia,1
3285KP1FWB5K,2021-05-24 17:23:10.000000,324B31KMCTJF1F,7KG9MJD3Z,5691,Fashion,card-debit,yahoo.com,27,115.9,831,IT-060,Umbria,1
0EBKQH88JJB,2021-07-01 21:21:40.000000,B9D09KMCT5P16,8KDTI444R,5661,Shoes & Accessories,card-prepaid,libero.it,41,68.48,948,IT-801,Campania,1
45F0KOWTLKZ2,2021-05-23 11:56:06.000000,55CB4BKME4TUE7,6KNYF59BU,5699,Fashion,card-prepaid,gmail.com,40,278,1868,IT-250,Lombardia,1
82FEKOO82ZVB,2021-05-13 09:00:10.000000,34756EKMCTP9OU,0KHXO1BEI,5691,Fashion,card-debit,gmail.com,24,49.7,901,IT-000,Lazio,1
140AKP3RGFSK,2021-05-25 06:02:04.000000,42F994KMCTL7TL,8KL9O9YLA,5912,Health,card-debit,gmail.com,22,32.5,1011,IT-891,Calabria,1
E20FKO8L9MPW,2021-04-30 14:28:11.000000,F9KO8LA5Z2,7KDTI44CV,5641,Mom & Baby,card-prepaid,gmail.com,25,33,1704,IT-161,Liguria,1
3175KOU8BSWU,2021-05-17 15:39:48.000000,D5F8E8KMNJIZYE,1KDTI448L,5691,Fashion,card-prepaid,gmail.com,50,14.95,106,IT-760,Puglia,1
D232KPY2U2UU,2021-06-16 15:55:26.000000,63AFC4KMCTN6HA,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,40,172.99,1508,IT-091,Sardegna,1
32CDKP5WFWA8,2021-05-25 20:50:53.000000,926543KMCTJO71,CKHAOTVHV,5691,Fashion,card-prepaid,gmail.com,31,0.01,585,IT-500,Toscana,1
F264KO90ZRLI,2021-05-03 21:11:17.000000,224KO910DA0,FKFSEJEE3,5977,Beauty,card-prepaid,gmail.com,22,75,1247,IT-170,Liguria,1
51DEKPMKHO7R,2021-06-09 11:41:24.000000,1F6F4KMCTCUF0,0KDTI44BI,5912,Health,card-prepaid,gmail.com,47,33.59,1820,IT-370,Veneto,1
1320KOWWTLGM,2021-05-17 14:26:02.000000,B22300KMCTITQO,DKIHHB1TK,5661,Fashion,card-debit,hotmail.it,30,108,1291,IT-001,Lazio,1
819AKPYK75HU,2021-06-18 22:41:27.000000,658316KLZG7SP2,DKDTI449M,5977,Beauty,card-debit,hotmail.it,26,57.8,1720,IT-071,Sardegna,1
A9EKPX1E7DO,2021-06-14 19:47:21.000000,719207KMCTH8P2,4KDTI442M,5977,Beauty,card-prepaid,gmail.com,38,85.99,1601,IT-800,Campania,1
54A2KOU6NGCA,2021-05-20 16:25:32.000000,CBKOU6NXJY,BKM3N8DWS,5499,Health,card-prepaid,yahoo.it,34,103.5,562,IT-210,Lombardia,1
92DDKOYOVEEE,2021-05-20 17:14:35.000000,73D737KMCTNKWR,3KHKCHTOO,5999,Other,card-debit,gmail.com,32,103,1717,IT-041,Lazio,1
E101KQCCAYEF,2021-06-23 12:07:25.000000,3128E5KMCTDM52,6KDTI445D,5691,Shoes & Accessories,card-debit,yahoo.com,34,242.9,736,IT-121,Piemonte,1
0366KPCDF6B4,2021-05-29 07:41:33.000000,112054KMCTDDYN,FKJO4EUJ3,5999,Home & Garden,card-prepaid,gmail.com,40,35.95,792,IT-250,Lombardia,1
4DBKPGU2EO6,2021-06-01 09:54:52.000000,2F0KPGU32MB,EKDTI444B,5999,Electronics,card-prepaid,icloud.com,34,398.9,1367,IT-200,Lombardia,1
060CKPR4LF7N,2021-06-08 15:59:08.000000,E8F20KMCT5H1T,4KO470Y60,5699,Fashion,card-debit,gmail.com,51,88.9,1148,IT-531,Toscana,1
C5ACKPOLQJI2,2021-06-07 21:52:12.000000,A605KMCT1XBZ,9KNIX41Y5,5699,Fashion,card-prepaid,icloud.com,30,207,1941,IT-981,Sicilia,1
151KQ1AXDOV,2021-06-16 22:11:32.000000,7194EBKMCTH99M,CKDTI440H,5651,Mom & Baby,card-prepaid,libero.it,26,76,1141,IT-890,Calabria,1
DDBKOXGGVO2,2021-05-22 00:01:30.000000,1E5KOXGHEYK,EKDTI444B,5999,Electronics,card-prepaid,gmail.com,21,445.9,1656,IT-031,Lazio,1
AA2KOONV1HT,2021-05-11 15:56:07.000000,0AF7FKMCT5SOE,6KDTI442Q,5977,Beauty,card-prepaid,gmail.com,37,191.79,1267,IT-550,Toscana,1
3283KOJZ9JEE,2021-05-09 13:49:35.000000,2BFKOJZA10H,9KG9JW1XN,5691,Fashion,card-prepaid,icloud.com,15,37,1178,IT-800,Campania,1
3305KPIBA70Q,2021-06-04 13:22:52.000000,94005AKMCTO0W0,5KHZ389YT,5699,Fashion,card-prepaid,gmail.com,30,111.91,242,IT-550,Toscana,1
C62KOONCBND,2021-05-13 20:44:28.000000,512F3KMCT1ZVW,FKDTI440Y,5261,Home & Garden,card-prepaid,gmail.com,46,87,1662,IT-000,Lazio,1
933CKPNS2FPM,2021-06-09 07:01:11.000000,45314AKLGLCFSD,FKIRB0BJ3,5977,Sport,card-prepaid,gmail.com,36,106.8,1272,IT-090,Sardegna,1
6232KPL3VD1J,2021-06-03 08:48:43.000000,0AF7FKMCT5SOE,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,36,49.95,1244,IT-550,Toscana,1
ADBKQ6OJ04S,2021-06-21 16:31:02.000000,1C6KQ3XW493,EKDTI444B,5999,Electronics,card-prepaid,gmail.com,73,220.9,1168,IT-270,Lombardia,1
52F8KPVGZKZQ,2021-06-10 18:46:31.000000,B6C126KNRBYG9B,7KHW7Y4TV,5977,Beauty,card-prepaid,libero.it,25,34.9,901,IT-801,Campania,1
E25BKOSL6FFU,2021-05-20 14:59:45.000000,145KOSL7VHL,2KFMM7YHV,5719,Home & Garden,card-debit,gmail.com,29,153.95,1203,IT-800,Campania,1
525BKOX09B1K,2021-05-22 15:01:40.000000,B57B2CKLXPJC3V,2KFMM7YHV,5719,Home & Garden,card-prepaid,libero.it,40,239.95,1200,IT-800,Campania,1
C320KQHSPJA9,2021-06-28 09:48:57.000000,75A33DKM697VI6,DKIHHB1TK,5661,Fashion,card-prepaid,gmail.com,26,14,1221,IT-800,Campania,1
8FCKP5HH1TB,2021-05-25 10:56:31.000000,230KP5HHJAJ,0KDTI4458,5691,Fashion,card-prepaid,gmail.com,46,88,1194,IT-200,Lombardia,1
152KPZ96X14,2021-06-14 11:31:53.000000,DB06FKMCT60KO,5KDTI440I,5977,Beauty,card-prepaid,gmail.com,38,78.47,1811,IT-981,Sicilia,1
0264KP9XZXFW,2021-05-29 18:26:23.000000,852E53KLFMMPG1,FKFSEJEE3,5977,Beauty,card-prepaid,libero.it,27,60.5,429,IT-860,Molise,1
4232KP73VF55,2021-05-29 13:56:40.000000,9680C1KNEJMMGF,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,45,402.99,1680,IT-090,Sardegna,1
63C7KQDFJ4O0,2021-06-29 04:47:16.000000,30EKQDFJTVM,0KKSIJDV9,5944,Jewelry & Watches,card-debit,tiscali.it,42,90,919,IT-100,Piemonte,1
4562KPZ7VUTO,2021-06-15 10:53:50.000000,25DKPZ3VP1D,1KN0EF7HD,5691,Fashion,card-prepaid,gmail.com,18,22.9,1081,IT-950,Sicilia,1
C371KP5IU2A3,2021-05-27 12:08:35.000000,3C5KP5IUMX2,3KJTUGATZ,5999,Sport,card-prepaid,gmail.com,36,67.5,858,IT-910,Sicilia,1
DDBKP6ZQJ7N,2021-05-29 13:39:44.000000,228KP6ZRDEG,EKDTI444B,5999,Electronics,card-prepaid,gmail.com,37,301.9,1649,IT-000,Lazio,1
8288KOOA9KD9,2021-05-13 14:01:30.000000,3DBKOOA9V3I,8KGANKA1F,5661,Shoes & Accessories,card-credit,gmail.com,34,143,475,IT-460,Lombardia,1
3452KPXWIYXB,2021-06-16 12:39:51.000000,1E5KPISEYIW,DKLM9TYBF,8043,Fashion,card-credit,gmail.com,29,189.9,139,IT-800,Campania,1
4305KO7N2CID,2021-05-04 20:53:34.000000,2EAB0KMCTCRZS,5KHZ389YT,5699,Fashion,card-prepaid,yahoo.it,29,52.85,913,IT-441,Emilia-Romagna,1
4266KOOCTOE2,2021-05-13 10:48:02.000000,C68EEBKNH7D9GK,5KFWD2GLU,5977,Beauty,card-prepaid,live.it,40,113.8,1387,IT-001,Lazio,1
0DBKPQYNA5P,2021-06-07 13:44:57.000000,28BKPQYCBA9,EKDTI444B,5999,Electronics,card-debit,gmail.com,22,238.9,751,IT-090,Sardegna,1
7131KOJWI351,2021-05-12 09:35:51.000000,A5EE0DKML44EVH,CKDTI446P,5712,Home & Garden,card-prepaid,hotmail.it,45,467.2,1939,IT-090,Sardegna,1
D21AKPDX9OWS,2021-06-04 08:53:18.000000,E416BCKMCTO997,6KE8INTVQ,5941,Sport,card-prepaid,gmail.com,24,52,1004,IT-820,Campania,1
D246KQ6QBYVJ,2021-06-18 13:05:50.000000,01108FKMCTD5K5,7KFF4YCI2,5661,Shoes & Accessories,card-prepaid,libero.it,34,45.9,1321,IT-710,Puglia,1
B74KQ9EKFIG,2021-06-22 09:15:45.000000,3C4KOW07HRP,5KDTI441G,5712,Home & Garden,card-debit,gmail.com,35,230,830,IT-800,Campania,1
C21AKPTM1V9I,2021-06-12 09:49:28.000000,378KPID2U69,6KE8INTVQ,5941,Sport,card-debit,outlook.it,30,135,1633,IT-381,Trentino-Alto Adige,1
B305KPED6117,2021-05-31 21:16:30.000000,73KOG4YI8T,5KHZ389YT,5699,Fashion,card-prepaid,gmail.com,48,14.95,760,IT-250,Lombardia,1
A19AKOVCAKB9,2021-05-17 13:01:51.000000,E34F44KMCTM5K5,DKDTI449M,5977,Beauty,card-prepaid,gmail.com,43,43.5,865,IT-251,Lombardia,1
A3CDKON8457G,2021-05-14 17:56:29.000000,61F1A8KMCTICUH,0KKWPFYEX,5941,Sport,card-debit,gmail.com,37,114,963,IT-981,Sicilia,1
247BKOITHVGP,2021-05-10 17:35:34.000000,127E32KMCTJYA8,5KLTEUSV2,5691,Sport,card-prepaid,icloud.com,18,75,570,IT-930,Sicilia,1
671KP58Q1RB,2021-05-28 11:27:21.000000,744F5BKMCTOV7D,7KDTI441D,5691,Fashion,card-prepaid,gmail.com,34,43,1467,IT-220,Lombardia,1
4503KQI7CGK9,2021-06-27 16:10:14.000000,24DD74KKWLN9H7,0KMQ5UUV0,5691,Fashion,card-prepaid,libero.it,24,188,1678,IT-801,Campania,1
2F2KPY0ZI7F,2021-06-16 12:25:53.000000,341693KMCTO982,DKDTI444Y,5712,Home & Garden,card-prepaid,gmail.com,34,565,1661,IT-600,Marche,1
1305KPD67729,2021-05-31 01:11:20.000000,B263FFKMCTJNY1,5KHZ389YT,5699,Fashion,card-prepaid,gmail.com,38,32.85,1949,IT-660,Abruzzo,1
7363KPILODNV,2021-06-06 18:14:34.000000,F100B4KMCTD2FE,CKJK5M3WQ,5691,Fashion,card-debit,gmail.com,29,171.4,545,IT-810,Campania,1
233CKQAIKX48,2021-06-27 05:26:40.000000,72AFC9KMCTKJTL,FKIRB0BJ3,5977,Sport,card-prepaid,gmail.com,40,157.8,707,IT-100,Piemonte,1
F21AKP5CAPU2,2021-05-29 12:23:04.000000,42A906KMCTKEK8,6KE8INTVQ,5941,Sport,card-prepaid,libero.it,28,139,1255,IT-810,Campania,1
F5FKPR6AIMD,2021-06-08 15:43:43.000000,9423AKMCT46DJ,3KDTI440V,5533,Other,card-prepaid,icloud.com,30,46,1513,IT-650,Abruzzo,1
0DBKPUUEI0A,2021-06-16 08:31:29.000000,159KPUU6BQY,EKDTI444B,5999,Electronics,card-prepaid,gmail.com,55,589.9,1053,IT-251,Lombardia,1
F21BKQ13S6RA,2021-06-14 19:12:18.000000,169AD2KNJB5BXD,4KE8MAWV4,5661,Shoes & Accessories,card-prepaid,gmail.com,18,32.99,1749,IT-201,Lombardia,1
F159KPOFJMIB,2021-06-08 19:43:40.000000,E49461KKFTRYJ4,3KDTI447T,5691,Fashion,card-prepaid,hotmail.it,29,41.49,906,IT-590,Toscana,1
0105KOJT1J6W,2021-05-12 09:53:21.000000,74D89BKKVG5GZD,6KDTI445H,5691,Fashion,card-prepaid,hotmail.it,24,98.5,1270,IT-001,Lazio,1
A20BKO9PDNBU,2021-05-03 08:55:26.000000,050789KL6CVNL2,7KDTI44CR,5699,Jewelry & Watches,card-prepaid,gmail.com,47,58.7,1703,IT-100,Piemonte,1
42CBKO7G6WZZ,2021-05-05 20:19:46.000000,F0KO7G7I37,BKHAMYQZ1,5999,Sport,card-prepaid,oxfam.it,35,33,852,IT-521,Toscana,1
DF2KPQNWFC5,2021-06-13 06:41:45.000000,1FDKPIUXSHV,DKDTI444Y,5712,Home & Garden,card-debit,gmail.com,25,514,966,IT-478,Emilia-Romagna,1
652KP0BH8L8,2021-05-20 20:14:54.000000,54CD9BKKSWJ66A,5KDTI440I,5977,Beauty,card-debit,hotmail.it,23,44.47,1351,IT-151,Piemonte,1
5232KOWQ1TEC,2021-05-22 09:08:44.000000,1BCKOWPR3F9,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,29,91.99,956,IT-301,Veneto,1
99DKPB0UG8M,2021-05-28 07:28:30.000000,F3E169KMCTNMX5,4KDTI442L,5691,Shoes & Accessories,card-prepaid,icloud.com,27,65.4,1677,IT-268,Lombardia,1
8305KPIG0CTV,2021-06-01 13:30:46.000000,F45F0KMCT473X,5KHZ389YT,5699,Fashion,card-prepaid,gmail.com,38,46.7,2096,IT-891,Calabria,1
E232KPN1QFNK,2021-06-05 18:57:43.000000,378KPID2U69,1KEV9BVAD,5941,Sport,card-debit,outlook.it,34,109.99,1638,IT-380,Trentino-Alto Adige,1
5131KPFVBCLI,2021-06-05 16:53:10.000000,062F8EKMYOR50H,CKDTI446P,5712,Home & Garden,card-prepaid,gmail.com,35,190.65,851,IT-621,Marche,1
821BKOJSQU8G,2021-05-11 07:16:13.000000,74D89BKKVG5GZD,4KE8MAWV4,5661,Shoes & Accessories,card-prepaid,hotmail.it,22,174,1270,IT-001,Lazio,1
2305KPZNO1ZH,2021-06-18 15:13:12.000000,0606CCKMQG252Q,5KHZ389YT,5699,Fashion,card-prepaid,gmail.com,29,59.91,929,IT-090,Sardegna,1
B5E7KOQ8HY02,2021-05-16 20:53:33.000000,EF52AKMCTCU2A,7KNU8SCQ5,5699,Fashion,card-credit,tiscali.it,37,160,109,IT-950,Sicilia,1
99DKOLU1ZNE,2021-05-15 21:13:45.000000,D5992FKM3SSXE4,4KDTI442L,5691,Shoes & Accessories,card-prepaid,libero.it,37,85.1,1389,IT-000,Lazio,1
221BKOT0NQCG,2021-05-20 21:03:35.000000,919830KMCTH9WV,4KE8MAWV4,5661,Shoes & Accessories,card-debit,libero.it,34,20,1568,IT-001,Lazio,1
D165KP3MQ46X,2021-05-26 03:05:12.000000,010462KMCTD35K,0KDTI4485,5995,Other,card-debit,icloud.com,46,48.18,1802,IT-220,Lombardia,1
0305KPBBTZX2,2021-06-01 17:48:54.000000,AC370KMCT6B9G,5KHZ389YT,5699,Fashion,card-prepaid,yahoo.it,36,78.95,1037,IT-700,Puglia,1
751BKOVBSGTU,2021-05-18 09:41:20.000000,8EKOVBSQHQ,4KMVSAKAI,5611,Fashion,card-debit,hotmail.it,40,94.99,1504,IT-000,Lazio,1
D40KPZSGFW2,2021-06-19 17:21:07.000000,27CKORDTL5I,EKDTI4401,5912,Health,card-prepaid,gmail.com,29,95.52,1507,IT-371,Veneto,1
021BKQ95OEVP,2021-06-23 09:18:20.000000,6454EAKMCTOWAW,4KE8MAWV4,5661,Shoes & Accessories,card-prepaid,gmail.com,26,46,1227,IT-220,Lombardia,1
35D7KQ2A14XT,2021-06-21 09:31:25.000000,CDKQ2A1GR6,DKNR6SDZK,5699,Fashion,card-prepaid,libero.it,41,35.98,1079,IT-810,Campania,1
0570KP37WIPV,2021-05-24 23:14:49.000000,E36FFDKMCTMJPX,5KN7J41RU,5732,Electronics,card-debit,gmail.com,25,171.99,1652,IT-090,Sardegna,1
1BFKOFU91DW,2021-05-05 13:32:01.000000,36BKOFU9T3T,5KDTI443J,5661,Shoes & Accessories,card-prepaid,hotmail.it,30,30.89,1758,IT-000,Lazio,1
4264KOUA6CBU,2021-05-16 16:13:20.000000,A24C9DKMCTJFBJ,FKFSEJEE3,5977,Beauty,card-credit,gmail.com,49,71,440,IT-091,Sardegna,1
421BKPG088EQ,2021-06-02 23:55:25.000000,1ED98KMCTCSKG,4KE8MAWV4,5661,Shoes & Accessories,card-prepaid,libero.it,39,10.99,943,IT-890,Calabria,1
41DEKQ9PCLTM,2021-06-21 16:52:35.000000,D9KQ9PDR2V,0KDTI44BI,5912,Health,card-prepaid,gmail.com,23,36.9,1773,IT-401,Emilia-Romagna,1
E12EKOACYHFR,2021-05-03 16:11:20.000000,A18C67KMCTH7L2,DKDTI446M,5631,Shoes & Accessories,card-prepaid,gmail.com,37,111,1519,IT-881,Calabria,1
925BKPFUI8B4,2021-05-31 16:53:34.000000,C6358EKMZG4AVN,2KFMM7YHV,5719,Home & Garden,card-debit,gmail.com,54,409.95,121,IT-100,Piemonte,1
42DBKQ2FYFDW,2021-06-20 14:06:12.000000,76D9ACKNW7DABJ,3KHEUP8LA,5499,Home & Garden,card-prepaid,gmail.com,23,72.01,531,IT-521,Toscana,1
321AKOPX0GZQ,2021-05-12 17:24:23.000000,610DE0KMCTD512,6KE8INTVQ,5941,Sport,card-debit,icloud.com,36,35,869,IT-961,Sicilia,1
362CKQB7CW8O,2021-06-25 15:06:14.000000,2234C3KMCTJ2NS,EKOBH6CP4,5631,Beauty,card-prepaid,gmail.com,46,82.02,1468,IT-850,Basilicata,1
84DBKPD3BST4,2021-05-28 21:48:47.000000,B3B256KMCTN6ZK,FKMGI4VMZ,5995,Other,card-credit,libero.it,46,75.9,246,IT-061,Umbria,1
3232KOKHAO3E,2021-05-09 20:14:06.000000,20BKOKHB65B,1KEV9BVAD,5941,Sport,card-credit,gmail.com,45,995.99,447,IT-480,Emilia-Romagna,1
830CKQ8CXCPA,2021-06-19 18:57:20.000000,F6B59DKNOOS5FX,1KI74V0GQ,5941,Sport,card-prepaid,libero.it,51,176.2,1014,IT-810,Campania,1
BDBKPX2YHIV,2021-06-17 21:18:33.000000,A3KPPJPCRH,EKDTI444B,5999,Electronics,card-prepaid,gmail.com,17,1069.9,1813,IT-360,Veneto,1
1A4KPTJE7MF,2021-06-10 12:06:26.000000,41411CKMCTDWHD,FKDTI442S,8043,Fashion,card-prepaid,libero.it,33,89,384,IT-310,Veneto,1
9FCKO64LHBE,2021-05-01 17:21:13.000000,910F28KMCTD5A6,0KDTI4458,5691,Fashion,card-debit,live.it,36,76,1584,IT-888,Calabria,1
EEBKQ9PJPP5,2021-06-23 16:30:55.000000,6D817KMCT6KZO,8KDTI444R,5661,Shoes & Accessories,card-prepaid,gmail.com,32,149.19,1712,IT-610,Marche,1
C406KP5FB7ZT,2021-05-27 11:06:19.000000,8376A1KMCTML15,FKL8AVUAV,5691,Fashion,card-prepaid,gmail.com,22,94.65,1071,IT-031,Lazio,1
9175KP00891U,2021-05-24 19:36:28.000000,C4A988KKL3N98U,1KDTI448L,5691,Fashion,card-prepaid,gmail.com,33,45.95,193,IT-550,Toscana,1
0264KOXVJ1VH,2021-05-19 07:36:48.000000,B1033AKMCTD2XC,FKFSEJEE3,5977,Beauty,card-credit,gmail.com,30,134.4,72,IT-201,Lombardia,1
EEBKOXB858B,2021-05-23 17:30:26.000000,D22B55KMCTJ0SR,8KDTI444R,5661,Shoes & Accessories,card-prepaid,gmail.com,22,124.2,1353,IT-810,Campania,1
B1A4KPB23VSZ,2021-05-30 13:36:36.000000,F11EB7KMCTDDN6,7KDTI449W,5691,Fashion,card-prepaid,msn.com,53,119.9,885,IT-591,Toscana,1
B4E3KPX5OZY7,2021-06-16 22:21:19.000000,5297A6KMCTK6TV,1KMKF4916,5621,Fashion,card-prepaid,gmail.com,29,52.9,291,IT-201,Lombardia,1
72FEKPMH2OZF,2021-06-09 10:52:28.000000,18EKPJVXXAV,0KHXO1BEI,5691,Fashion,card-debit,gmail.com,35,72.6,1455,IT-000,Lazio,1
4DBKOYIRMA5,2021-05-23 13:45:24.000000,26CKOYIS8NN,EKDTI444B,5999,Electronics,card-prepaid,live.it,20,304.9,590,IT-910,Sicilia,1
7DBKQGWEB0U,2021-06-28 18:03:30.000000,152KQGTMD6W,EKDTI444B,5999,Electronics,card-prepaid,gmail.com,16,428.8,1707,IT-000,Lazio,1
0232KQ0QWCG3,2021-06-17 08:20:25.000000,1CFKPIFHZYH,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,53,447.99,14,IT-570,Toscana,1
5EBKPEIJKQ8,2021-06-01 18:44:55.000000,13B1AFKMCTN6UX,8KDTI444R,5661,Shoes & Accessories,card-debit,gmail.com,37,271,1430,IT-210,Lombardia,1
436DKP7DC21Y,2021-05-25 19:21:54.000000,924DA1KMCTJFIR,9KJSTKJTX,5691,Fashion,card-prepaid,live.it,41,33.6,674,IT-850,Basilicata,1
B52KOVJTMRQ,2021-05-18 15:13:34.000000,31C46KMCT2X36,5KDTI440I,5977,Beauty,card-prepaid,gmail.com,25,167.66,988,IT-830,Campania,1
E232KPPEQ8HU,2021-06-10 13:32:05.000000,C5C416KMD0VVYG,1KEV9BVAD,5941,Sport,card-debit,gmail.com,35,264.99,1453,IT-151,Piemonte,1
F10EKOH5GTRZ,2021-05-08 12:54:06.000000,E6857AKNF2652T,6KDTI445Q,5977,Other,card-prepaid,hotmail.it,27,52.91,967,IT-110,Valle dAosta,1
A232KOMK969T,2021-05-16 08:42:45.000000,346AEDKMCTP4BD,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,63,197.96,1663,IT-200,Lombardia,1
225BKPYIKB0I,2021-06-14 21:52:22.000000,31A16AKMCTHI38,2KFMM7YHV,5719,Home & Garden,card-debit,gmail.com,30,459.95,473,IT-801,Campania,1
E9FKPZG3EG2,2021-06-13 10:00:23.000000,20BKPP17I6S,AKDTI442N,5691,Fashion,card-prepaid,gmail.com,36,140,1750,IT-208,Lombardia,1
8A8KOCHFEE3,2021-05-04 03:17:44.000000,1BCKOCHFTU0,3KDTI442W,5691,Shoes & Accessories,card-prepaid,gmail.com,35,93,1426,IT-810,Campania,1
0DBKQF397JV,2021-06-25 12:48:54.000000,10BKQF1I4SN,EKDTI444B,5999,Electronics,card-prepaid,maxwell.mi.it,14,254.7,1557,IT-240,Lombardia,1
3232KOB3H4D1,2021-05-04 08:56:25.000000,20BKOB3EZP8,1KEV9BVAD,5941,Sport,card-debit,gmail.com,26,242.82,849,IT-000,Lazio,1
F232KPGL02HT,2021-06-01 08:21:33.000000,C41F1AKMCTOAWO,1KEV9BVAD,5941,Sport,card-prepaid,icloud.com,31,114.94,850,IT-870,Calabria,1
B232KOELZ15H,2021-05-10 18:29:25.000000,0255B7KMCTJH48,1KEV9BVAD,5941,Sport,card-prepaid,outlook.it,21,64.99,451,IT-730,Puglia,1
